Using existing task list: /root/autodl-tmp/workspace/FastWAM/evaluate_results/libero_plus/create_only_test/tasks.txt
[2026-09-14 11:25:47] completed=1656/10030 pending=8373 active_workers=1
[2026-09-14 11:26:49] completed=1656/10030 pending=8373 active_workers=1
[2026-09-14 11:27:52] completed=1656/10030 pending=8373 active_workers=1
[2026-09-14 11:28:54] completed=1656/10030 pending=8373 active_workers=1
[2026-09-14 11:29:56] completed=1656/10030 pending=8373 active_workers=1
[2026-09-14 11:30:59] completed=1656/10030 pending=8373 active_workers=1
[2026-09-14 11:32:01] completed=1656/10030 pending=8373 active_workers=1
[2026-09-14 11:33:03] completed=1657/10030 pending=8372 active_workers=1
[2026-09-14 11:34:06] completed=1657/10030 pending=8372 active_workers=1
[2026-09-14 11:35:08] completed=1657/10030 pending=8372 active_workers=1
[2026-09-14 11:36:10] completed=1657/10030 pending=8372 active_workers=1
[2026-09-14 11:37:13] completed=1657/10030 pending=8372 active_workers=1
[2026-09-14 11:38:15] completed=1657/10030 pending=8372 active_workers=1
[2026-09-14 11:39:17] completed=1657/10030 pending=8372 active_workers=1
[2026-09-14 11:40:20] completed=1657/10030 pending=8372 active_workers=1
[2026-09-14 11:41:22] completed=1657/10030 pending=8372 active_workers=1
[2026-09-14 11:42:24] completed=1658/10030 pending=8371 active_workers=1
[2026-09-14 11:43:27] completed=1658/10030 pending=8371 active_workers=1
[2026-09-14 11:44:29] completed=1658/10030 pending=8371 active_workers=1
[2026-09-14 11:45:31] completed=1658/10030 pending=8371 active_workers=1
[2026-09-14 11:46:34] completed=1658/10030 pending=8371 active_workers=1
[2026-09-14 11:47:36] completed=1658/10030 pending=8371 active_workers=1
[2026-09-14 11:48:39] completed=1658/10030 pending=8371 active_workers=1
[2026-09-14 11:49:41] completed=1658/10030 pending=8371 active_workers=1
[2026-09-14 11:50:43] completed=1658/10030 pending=8371 active_workers=1
[2026-09-14 11:51:46] completed=1659/10030 pending=8370 active_workers=1
[2026-09-14 11:52:48] completed=1659/10030 pending=8370 active_workers=1
[2026-09-14 11:53:50] completed=1659/10030 pending=8370 active_workers=1
[2026-09-14 11:54:53] completed=1659/10030 pending=8370 active_workers=1
[2026-09-14 11:55:55] completed=1659/10030 pending=8370 active_workers=1
[2026-09-14 11:56:57] completed=1660/10030 pending=8369 active_workers=1
[2026-09-14 11:58:00] completed=1660/10030 pending=8369 active_workers=1
[2026-09-14 11:59:02] completed=1660/10030 pending=8369 active_workers=1
[2026-09-14 12:00:05] completed=1660/10030 pending=8369 active_workers=1
[2026-09-14 12:01:07] completed=1661/10030 pending=8368 active_workers=1
[2026-09-14 12:02:09] completed=1661/10030 pending=8368 active_workers=1
[2026-09-14 12:03:12] completed=1662/10030 pending=8367 active_workers=1
[2026-09-14 12:04:14] completed=1662/10030 pending=8367 active_workers=1
[2026-09-14 12:05:16] completed=1663/10030 pending=8366 active_workers=1
[2026-09-14 12:06:19] completed=1664/10030 pending=8366 active_workers=1
[2026-09-14 12:07:21] completed=1664/10030 pending=8365 active_workers=1
[2026-09-14 12:08:23] completed=1665/10030 pending=8364 active_workers=1
[2026-09-14 12:09:26] completed=1665/10030 pending=8364 active_workers=1
[2026-09-14 12:10:28] completed=1666/10030 pending=8363 active_workers=1
[2026-09-14 12:11:30] completed=1666/10030 pending=8363 active_workers=1
[2026-09-14 12:12:33] completed=1667/10030 pending=8362 active_workers=1
[2026-09-14 12:13:35] completed=1667/10030 pending=8362 active_workers=1
[2026-09-14 12:14:38] completed=1668/10030 pending=8361 active_workers=1
[2026-09-14 12:15:40] completed=1668/10030 pending=8361 active_workers=1
[2026-09-14 12:16:42] completed=1668/10030 pending=8361 active_workers=1
[2026-09-14 12:17:44] completed=1669/10030 pending=8360 active_workers=1
[2026-09-14 12:18:47] completed=1669/10030 pending=8360 active_workers=1
[2026-09-14 12:19:49] completed=1671/10030 pending=8358 active_workers=1
[2026-09-14 12:20:52] completed=1672/10030 pending=8357 active_workers=1
[2026-09-14 12:21:54] completed=1674/10030 pending=8355 active_workers=1
[2026-09-14 12:22:56] completed=1676/10030 pending=8353 active_workers=1
[2026-09-14 12:23:59] completed=1678/10030 pending=8351 active_workers=1
[2026-09-14 12:25:01] completed=1679/10030 pending=8350 active_workers=1
[2026-09-14 12:26:03] completed=1679/10030 pending=8350 active_workers=1
[2026-09-14 12:27:06] completed=1680/10030 pending=8349 active_workers=1
[2026-09-14 12:28:08] completed=1680/10030 pending=8349 active_workers=1
[2026-09-14 12:29:10] completed=1681/10030 pending=8348 active_workers=1
[2026-09-14 12:30:13] completed=1682/10030 pending=8347 active_workers=1
[2026-09-14 12:31:15] completed=1682/10030 pending=8347 active_workers=1
[2026-09-14 12:32:17] completed=1683/10030 pending=8346 active_workers=1
[2026-09-14 12:33:20] completed=1683/10030 pending=8346 active_workers=1
[2026-09-14 12:34:22] completed=1684/10030 pending=8345 active_workers=1
[2026-09-14 12:35:25] completed=1684/10030 pending=8345 active_workers=1
[2026-09-14 12:36:27] completed=1684/10030 pending=8345 active_workers=1
[2026-09-14 12:37:29] completed=1684/10030 pending=8345 active_workers=1
[2026-09-14 12:38:32] completed=1685/10030 pending=8344 active_workers=1
[2026-09-14 12:39:34] completed=1685/10030 pending=8344 active_workers=1
[2026-09-14 12:40:37] completed=1685/10030 pending=8344 active_workers=1
[2026-09-14 12:41:39] completed=1685/10030 pending=8344 active_workers=1
[2026-09-14 12:42:41] completed=1685/10030 pending=8344 active_workers=1
[2026-09-14 12:43:44] completed=1686/10030 pending=8343 active_workers=1
[2026-09-14 12:44:46] completed=1686/10030 pending=8343 active_workers=1
[2026-09-14 12:45:49] completed=1686/10030 pending=8343 active_workers=1
[2026-09-14 12:46:51] completed=1687/10030 pending=8342 active_workers=1
[2026-09-14 12:47:53] completed=1687/10030 pending=8342 active_workers=1
[2026-09-14 12:48:56] completed=1687/10030 pending=8342 active_workers=1
[2026-09-14 12:49:58] completed=1688/10030 pending=8341 active_workers=1
[2026-09-14 12:51:00] completed=1688/10030 pending=8341 active_workers=1
[2026-09-14 12:52:03] completed=1689/10030 pending=8340 active_workers=1
[2026-09-14 12:53:05] completed=1691/10030 pending=8338 active_workers=1
[2026-09-14 12:54:08] completed=1693/10030 pending=8336 active_workers=1
[2026-09-14 12:55:10] completed=1695/10030 pending=8334 active_workers=1
[2026-09-14 12:56:12] completed=1697/10030 pending=8332 active_workers=1
[2026-09-14 12:57:15] completed=1699/10030 pending=8330 active_workers=1
[2026-09-14 12:58:17] completed=1699/10030 pending=8330 active_workers=1
[2026-09-14 12:59:19] completed=1699/10030 pending=8330 active_workers=1
[2026-09-14 13:00:22] completed=1699/10030 pending=8330 active_workers=1
[2026-09-14 13:01:24] completed=1699/10030 pending=8330 active_workers=1
[2026-09-14 13:02:27] completed=1699/10030 pending=8330 active_workers=1
[2026-09-14 13:03:29] completed=1699/10030 pending=8330 active_workers=1
[2026-09-14 13:04:31] completed=1699/10030 pending=8330 active_workers=1
[2026-09-14 13:05:34] completed=1699/10030 pending=8330 active_workers=1
[2026-09-14 13:06:36] completed=1699/10030 pending=8330 active_workers=1
[2026-09-14 13:07:38] completed=1699/10030 pending=8330 active_workers=1
[2026-09-14 13:08:41] completed=1699/10030 pending=8330 active_workers=1
[2026-09-14 13:09:43] completed=1699/10030 pending=8330 active_workers=1
[2026-09-14 13:10:46] completed=1699/10030 pending=8330 active_workers=1
[2026-09-14 13:11:48] completed=1700/10030 pending=8329 active_workers=1
[2026-09-14 13:12:50] completed=1700/10030 pending=8329 active_workers=1
[2026-09-14 13:13:53] completed=1700/10030 pending=8329 active_workers=1
[2026-09-14 13:14:55] completed=1700/10030 pending=8329 active_workers=1
[2026-09-14 13:15:58] completed=1700/10030 pending=8329 active_workers=1
[2026-09-14 13:17:00] completed=1700/10030 pending=8329 active_workers=1
[2026-09-14 13:18:02] completed=1700/10030 pending=8329 active_workers=1
[2026-09-14 13:19:05] completed=1700/10030 pending=8329 active_workers=1
[2026-09-14 13:20:07] completed=1700/10030 pending=8329 active_workers=1
[2026-09-14 13:21:10] completed=1700/10030 pending=8329 active_workers=1
[2026-09-14 13:22:12] completed=1700/10030 pending=8329 active_workers=1
[2026-09-14 13:23:14] completed=1700/10030 pending=8329 active_workers=1
[2026-09-14 13:24:17] completed=1700/10030 pending=8329 active_workers=1
[2026-09-14 13:25:19] completed=1700/10030 pending=8329 active_workers=1
[2026-09-14 13:26:21] completed=1701/10030 pending=8328 active_workers=1
[2026-09-14 13:27:24] completed=1701/10030 pending=8328 active_workers=1
[2026-09-14 13:28:26] completed=1701/10030 pending=8328 active_workers=1
[2026-09-14 13:29:29] completed=1701/10030 pending=8328 active_workers=1
[2026-09-14 13:30:31] completed=1701/10030 pending=8328 active_workers=1
[2026-09-14 13:31:33] completed=1701/10030 pending=8328 active_workers=1
[2026-09-14 13:32:36] completed=1701/10030 pending=8328 active_workers=1
[2026-09-14 13:33:38] completed=1701/10030 pending=8328 active_workers=1
[2026-09-14 13:34:41] completed=1701/10030 pending=8328 active_workers=1
[2026-09-14 13:35:43] completed=1701/10030 pending=8328 active_workers=1
[2026-09-14 13:36:45] completed=1701/10030 pending=8328 active_workers=1
[2026-09-14 13:37:48] completed=1701/10030 pending=8328 active_workers=1
[2026-09-14 13:38:50] completed=1701/10030 pending=8328 active_workers=1
[2026-09-14 13:39:52] completed=1702/10030 pending=8327 active_workers=1
[2026-09-14 13:40:55] completed=1702/10030 pending=8327 active_workers=1
[2026-09-14 13:41:57] completed=1702/10030 pending=8327 active_workers=1
[2026-09-14 13:43:00] completed=1702/10030 pending=8327 active_workers=1
[2026-09-14 13:44:02] completed=1702/10030 pending=8327 active_workers=1
[2026-09-14 13:45:04] completed=1702/10030 pending=8327 active_workers=1
[2026-09-14 13:46:07] completed=1702/10030 pending=8327 active_workers=1
[2026-09-14 13:47:09] completed=1702/10030 pending=8327 active_workers=1
[2026-09-14 13:48:11] completed=1702/10030 pending=8327 active_workers=1
[2026-09-14 13:49:14] completed=1703/10030 pending=8326 active_workers=1
[2026-09-14 13:50:16] completed=1703/10030 pending=8326 active_workers=1
[2026-09-14 13:51:19] completed=1703/10030 pending=8326 active_workers=1
[2026-09-14 13:52:21] completed=1703/10030 pending=8326 active_workers=1
[2026-09-14 13:53:23] completed=1703/10030 pending=8326 active_workers=1
[2026-09-14 13:54:26] completed=1703/10030 pending=8326 active_workers=1
[2026-09-14 13:55:28] completed=1703/10030 pending=8326 active_workers=1
[2026-09-14 13:56:30] completed=1703/10030 pending=8326 active_workers=1
[2026-09-14 13:57:33] completed=1703/10030 pending=8326 active_workers=1
[2026-09-14 13:58:35] completed=1704/10030 pending=8325 active_workers=1
[2026-09-14 13:59:37] completed=1704/10030 pending=8325 active_workers=1
[2026-09-14 14:00:40] completed=1704/10030 pending=8325 active_workers=1
[2026-09-14 14:01:42] completed=1704/10030 pending=8325 active_workers=1
[2026-09-14 14:02:45] completed=1704/10030 pending=8325 active_workers=1
[2026-09-14 14:03:47] completed=1704/10030 pending=8325 active_workers=1
[2026-09-14 14:04:49] completed=1704/10030 pending=8325 active_workers=1
[2026-09-14 14:05:52] completed=1704/10030 pending=8325 active_workers=1
[2026-09-14 14:06:54] completed=1704/10030 pending=8325 active_workers=1
[2026-09-14 14:07:57] completed=1704/10030 pending=8325 active_workers=1
[2026-09-14 14:08:59] completed=1705/10030 pending=8324 active_workers=1
[2026-09-14 14:10:01] completed=1705/10030 pending=8324 active_workers=1
[2026-09-14 14:11:04] completed=1705/10030 pending=8324 active_workers=1
[2026-09-14 14:12:06] completed=1705/10030 pending=8324 active_workers=1
[2026-09-14 14:13:08] completed=1705/10030 pending=8324 active_workers=1
[2026-09-14 14:14:11] completed=1705/10030 pending=8324 active_workers=1
[2026-09-14 14:15:13] completed=1705/10030 pending=8324 active_workers=1
[2026-09-14 14:16:15] completed=1705/10030 pending=8324 active_workers=1
[2026-09-14 14:17:18] completed=1705/10030 pending=8324 active_workers=1
[2026-09-14 14:18:20] completed=1706/10030 pending=8323 active_workers=1
[2026-09-14 14:19:23] completed=1706/10030 pending=8323 active_workers=1
[2026-09-14 14:20:25] completed=1706/10030 pending=8323 active_workers=1
[2026-09-14 14:21:27] completed=1706/10030 pending=8323 active_workers=1
[2026-09-14 14:22:30] completed=1706/10030 pending=8323 active_workers=1
[2026-09-14 14:23:32] completed=1706/10030 pending=8323 active_workers=1
[2026-09-14 14:24:34] completed=1706/10030 pending=8323 active_workers=1
[2026-09-14 14:25:37] completed=1706/10030 pending=8323 active_workers=1
[2026-09-14 14:26:39] completed=1706/10030 pending=8323 active_workers=1
[2026-09-14 14:27:42] completed=1707/10030 pending=8322 active_workers=1
[2026-09-14 14:28:44] completed=1707/10030 pending=8322 active_workers=1
[2026-09-14 14:29:46] completed=1707/10030 pending=8322 active_workers=1
[2026-09-14 14:30:49] completed=1707/10030 pending=8322 active_workers=1
[2026-09-14 14:31:51] completed=1708/10030 pending=8321 active_workers=1
[2026-09-14 14:32:53] completed=1708/10030 pending=8321 active_workers=1
[2026-09-14 14:33:56] completed=1708/10030 pending=8321 active_workers=1
[2026-09-14 14:34:58] completed=1708/10030 pending=8321 active_workers=1
[2026-09-14 14:36:00] completed=1708/10030 pending=8321 active_workers=1
[2026-09-14 14:37:03] completed=1710/10030 pending=8319 active_workers=1
[2026-09-14 14:38:05] completed=1711/10030 pending=8318 active_workers=1
[2026-09-14 14:39:08] completed=1713/10030 pending=8316 active_workers=1
[2026-09-14 14:40:10] completed=1715/10030 pending=8314 active_workers=1
[2026-09-14 14:41:12] completed=1716/10030 pending=8313 active_workers=1
[2026-09-14 14:42:15] completed=1717/10030 pending=8312 active_workers=1
[2026-09-14 14:43:17] completed=1717/10030 pending=8312 active_workers=1
[2026-09-14 14:44:20] completed=1718/10030 pending=8311 active_workers=1
[2026-09-14 14:45:22] completed=1718/10030 pending=8311 active_workers=1
[2026-09-14 14:46:24] completed=1720/10030 pending=8309 active_workers=1
[2026-09-14 14:47:27] completed=1723/10030 pending=8306 active_workers=1
[2026-09-14 14:48:29] completed=1725/10030 pending=8304 active_workers=1
[2026-09-14 14:49:31] completed=1727/10030 pending=8302 active_workers=1
[2026-09-14 14:50:34] completed=1728/10030 pending=8301 active_workers=1
[2026-09-14 14:51:36] completed=1730/10030 pending=8299 active_workers=1
[2026-09-14 14:52:39] completed=1731/10030 pending=8298 active_workers=1
[2026-09-14 14:53:41] completed=1731/10030 pending=8298 active_workers=1
[2026-09-14 14:54:43] completed=1732/10030 pending=8297 active_workers=1
[2026-09-14 14:55:46] completed=1732/10030 pending=8297 active_workers=1
[2026-09-14 14:56:48] completed=1732/10030 pending=8297 active_workers=1
[2026-09-14 14:57:51] completed=1732/10030 pending=8297 active_workers=1
[2026-09-14 14:58:53] completed=1733/10030 pending=8296 active_workers=1
[2026-09-14 14:59:55] completed=1733/10030 pending=8296 active_workers=1
[2026-09-14 15:00:58] completed=1733/10030 pending=8296 active_workers=1
[2026-09-14 15:02:00] completed=1733/10030 pending=8296 active_workers=1
[2026-09-14 15:03:02] completed=1734/10030 pending=8295 active_workers=1
[2026-09-14 15:04:05] completed=1734/10030 pending=8295 active_workers=1
[2026-09-14 15:05:07] completed=1734/10030 pending=8295 active_workers=1
[2026-09-14 15:06:10] completed=1735/10030 pending=8294 active_workers=1
[2026-09-14 15:07:12] completed=1735/10030 pending=8294 active_workers=1
[2026-09-14 15:08:14] completed=1735/10030 pending=8294 active_workers=1
[2026-09-14 15:09:17] completed=1736/10030 pending=8293 active_workers=1
[2026-09-14 15:10:19] completed=1736/10030 pending=8293 active_workers=1
[2026-09-14 15:11:22] completed=1736/10030 pending=8293 active_workers=1
[2026-09-14 15:12:24] completed=1742/10030 pending=8287 active_workers=1
[2026-09-14 15:13:27] completed=1745/10030 pending=8284 active_workers=1
[2026-09-14 15:14:29] completed=1746/10030 pending=8283 active_workers=1
[2026-09-14 15:15:31] completed=1746/10030 pending=8283 active_workers=1
[2026-09-14 15:16:34] completed=1746/10030 pending=8283 active_workers=1
[2026-09-14 15:17:36] completed=1747/10030 pending=8282 active_workers=1
[2026-09-14 15:18:39] completed=1747/10030 pending=8282 active_workers=1
[2026-09-14 15:19:41] completed=1747/10030 pending=8282 active_workers=1
[2026-09-14 15:20:43] completed=1747/10030 pending=8282 active_workers=1
[2026-09-14 15:21:46] completed=1748/10030 pending=8281 active_workers=1
[2026-09-14 15:22:48] completed=1748/10030 pending=8281 active_workers=1
[2026-09-14 15:23:51] completed=1748/10030 pending=8281 active_workers=1
